iter	coalStatFlat	numCoalFlat	migStatFlat	numMigFlat	logPrior	root_theta	logLikelihood	dataLogLikelihood	genealogyLogLikelihood
    249	4.592832	     7000	1.468857	        0	68.969631	4.565701	-1349154.071954	-1401780.065252	-52625.993298
    250	4.558430	     7000	1.453360	        0	68.546086	4.584430	-1349094.148091	-1401842.005346	-52747.857255
    251	4.536670	     7000	1.445816	        0	68.859513	4.572354	-1349005.022569	-1401813.565550	-52808.542981
    252	4.563445	     7000	1.444912	        0	69.217250	4.429286	-1349036.862429	-1401797.946883	-52761.084453
    253	4.442879	     7000	1.443182	        0	69.578431	4.507614	-1348847.327544	-1401784.826549	-52937.499006
    254	4.422550	     7000	1.438804	        0	69.553265	4.408750	-1348855.950794	-1401820.073644	-52964.122850
    255	4.506900	     7000	1.436916	        0	69.405833	4.555389	-1349014.980818	-1401778.970453	-52763.989635
    256	4.520876	     7000	1.454271	        0	69.161762	4.567240	-1349018.829365	-1401773.015752	-52754.186387
    257	4.593177	     7000	1.459974	        0	69.036932	4.591889	-1349165.001413	-1401810.401099	-52645.399686
    258	4.573504	     7000	1.445779	        0	69.126010	4.574910	-1349132.306544	-1401836.123940	-52703.817396
    259	4.542080	     7000	1.433818	        0	69.097988	4.477877	-1349074.551330	-1401819.346951	-52744.795621
    260	4.541686	     7000	1.447347	        0	68.978256	4.466853	-1348986.507333	-1401782.971181	-52796.463848
    261	4.564093	     7000	1.476357	        0	69.153130	4.618719	-1349067.791219	-1401783.799862	-52716.008643
    262	4.493668	     7000	1.429070	        0	69.066605	4.626249	-1348958.880881	-1401803.504563	-52844.623682
    263	4.547526	     7000	1.455592	        0	69.275128	4.610360	-1349064.821498	-1401809.957957	-52745.136458
    264	4.436193	     7000	1.439577	        0	69.144570	4.624038	-1348835.309148	-1401828.774334	-52993.465185
    265	4.393454	     7000	1.423833	        0	69.180163	4.631209	-1348659.824682	-1401775.579929	-53115.755247
    266	4.354500	     7000	1.408980	        0	69.278697	4.644443	-1348666.452051	-1401790.148770	-53123.696718
    267	4.246712	     7000	1.398221	        0	69.240606	4.630923	-1348446.236494	-1401769.086351	-53322.849857
    268	4.353267	     7000	1.429836	        0	69.432266	4.640842	-1348719.769551	-1401815.745378	-53095.975827
    269	4.302590	     7000	1.413222	        0	69.057855	4.653925	-1348533.846206	-1401751.537989	-53217.691783
    270	4.268328	     7000	1.410995	        0	69.380499	4.642656	-1348488.813376	-1401771.345948	-53282.532572
    271	4.305958	     7000	1.442740	        0	69.268145	4.831549	-1348528.422969	-1401786.113155	-53257.690186
    272	4.325632	     7000	1.438551	        0	69.583101	4.932578	-1348581.318082	-1401721.768463	-53140.450381
    273	4.322687	     7000	1.448407	        0	69.753460	4.912808	-1348656.535555	-1401796.908202	-53140.372647
    274	4.336224	     7000	1.461738	        0	69.454399	4.935610	-1348599.971543	-1401746.137237	-53146.165694
    275	4.324296	     7000	1.447695	        0	69.251263	4.927477	-1348570.629566	-1401783.458028	-53212.828462
    276	4.337701	     7000	1.443949	        0	69.316266	4.804479	-1348604.347761	-1401765.241893	-53160.894132
    277	4.322352	     7000	1.441738	        0	69.147376	4.622269	-1348642.449735	-1401835.373876	-53192.924141
    278	4.296427	     7000	1.421384	        0	69.341696	4.631301	-1348485.680615	-1401721.689336	-53236.008721
    279	4.262211	     7000	1.411500	        0	69.155612	4.788250	-1348411.797985	-1401695.962428	-53284.164443
    280	4.364572	     7000	1.437624	        0	68.712095	4.785211	-1348665.426311	-1401769.992984	-53104.566673
    281	4.286271	     7000	1.418441	        0	68.760677	4.802620	-1348466.607254	-1401745.665158	-53279.057904
    282	4.300217	     7000	1.437160	        0	69.091953	4.813629	-1348453.459750	-1401722.533380	-53269.073630
    283	4.326018	     7000	1.459722	        0	68.791832	4.990172	-1348506.185965	-1401694.904351	-53188.718386
    284	4.379989	     7000	1.472717	        0	68.673763	5.133082	-1348694.501734	-1401780.855533	-53086.353798
    285	4.405557	     7000	1.479634	        0	68.308228	5.152083	-1348745.216058	-1401778.701636	-53033.485578
    286	4.344152	     7000	1.474911	        0	68.853814	5.034046	-1348576.135368	-1401727.794426	-53151.659058
    287	4.294379	     7000	1.458963	        0	69.006778	4.996289	-1348458.694684	-1401774.182343	-53315.487659
    288	4.387289	     7000	1.477510	        0	68.360898	5.115655	-1348694.716590	-1401753.428806	-53058.712216
    289	4.262460	     7000	1.452568	        0	68.887888	5.132003	-1348456.556446	-1401768.875705	-53312.319259
    290	4.314181	     7000	1.458945	        0	69.472393	5.107583	-1348605.946989	-1401790.147291	-53184.200302
    291	4.327308	     7000	1.465546	        0	69.263010	5.125882	-1348528.748820	-1401712.516001	-53183.767181
    292	4.278644	     7000	1.448270	        0	69.223011	5.113432	-1348432.891779	-1401747.553181	-53314.661402
    293	4.278928	     7000	1.446957	        0	69.475707	5.125528	-1348407.214934	-1401730.294688	-53323.079754
    294	4.216742	     7000	1.431652	        0	69.481454	4.900467	-1348333.381671	-1401757.791246	-53424.409575
    295	4.271358	     7000	1.448965	        0	69.060698	5.087817	-1348435.187306	-1401772.249131	-53337.061825
    296	4.248118	     7000	1.448769	        0	69.467698	5.065481	-1348360.476521	-1401749.171580	-53388.695059
    297	4.219545	     7000	1.441921	        0	70.068899	4.947229	-1348260.187264	-1401691.863762	-53431.676498
    298	4.209569	     7000	1.429766	        0	69.913063	4.961440	-1348294.396332	-1401744.402957	-53450.006625
    299	4.189862	     7000	1.431656	        0	70.661265	4.942455	-1348235.839874	-1401738.349371	-53502.509497
    300	4.216946	     7000	1.448360	        0	70.859876	4.962127	-1348262.715684	-1401717.076087	-53454.360403
    301	4.256959	     7000	1.453525	        0	70.847993	5.155760	-1348391.520191	-1401690.703376	-53299.183186
    302	4.211575	     7000	1.463789	        0	71.248128	5.165863	-1348338.041538	-1401815.422966	-53477.381428
    303	4.250516	     7000	1.455851	        0	71.236616	5.182217	-1348353.277869	-1401735.976096	-53382.698227
    304	4.342107	     7000	1.487172	        0	70.864353	5.157814	-1348581.945054	-1401729.383439	-53147.438385
    305	4.343527	     7000	1.488460	        0	70.697207	4.994940	-1348541.343587	-1401700.139696	-53158.796109
    306	4.328163	     7000	1.462873	        0	70.280441	5.195290	-1348547.421565	-1401719.701544	-53172.279979
    307	4.321529	     7000	1.472087	        0	69.845251	5.184445	-1348444.824966	-1401671.050225	-53226.225259
    308	4.393391	     7000	1.487430	        0	69.532094	5.170301	-1348678.921962	-1401711.476888	-53032.554925
    309	4.375251	     7000	1.481420	        0	70.018233	4.956850	-1348622.437262	-1401770.090745	-53147.653483
    310	4.317974	     7000	1.469860	        0	70.588308	4.938702	-1348482.654196	-1401705.319773	-53222.665577
    311	4.332929	     7000	1.465218	        0	70.225141	4.958985	-1348568.655171	-1401733.057868	-53164.402697
    312	4.304566	     7000	1.447052	        0	70.244026	4.974494	-1348526.852663	-1401737.232442	-53210.379779
    313	4.367522	     7000	1.451406	        0	69.526286	4.992710	-1348662.568915	-1401756.456769	-53093.887854
    314	4.312111	     7000	1.428162	        0	70.097979	4.981512	-1348582.970975	-1401745.116716	-53162.145741
    315	4.341290	     7000	1.447253	        0	70.060792	4.811257	-1348670.896757	-1401732.538568	-53061.641811
    316	4.363185	     7000	1.463561	        0	69.435600	4.826958	-1348708.940099	-1401747.618306	-53038.678207
    317	4.339938	     7000	1.423138	        0	69.559697	4.811876	-1348627.234583	-1401734.134774	-53106.900191
    318	4.320452	     7000	1.441819	        0	69.152652	4.887529	-1348612.219522	-1401746.498686	-53134.279164
    319	4.316499	     7000	1.453251	        0	69.301209	4.865319	-1348571.316577	-1401730.788471	-53159.471894
    320	4.353867	     7000	1.438129	        0	69.135526	4.853784	-1348650.529228	-1401709.785107	-53059.255879
    321	4.373466	     7000	1.470673	        0	68.945314	5.061217	-1348665.379253	-1401709.216375	-53043.837121
    322	4.368571	     7000	1.468604	        0	68.413225	5.044861	-1348702.973425	-1401757.596783	-53054.623358
    323	4.393142	     7000	1.477436	        0	68.148934	5.056312	-1348736.113568	-1401754.007795	-53017.894227
    324	4.396858	     7000	1.481071	        0	67.883254	5.043056	-1348692.296463	-1401712.814798	-53020.518335
    325	4.362667	     7000	1.475863	        0	67.632922	5.027663	-1348640.743347	-1401709.857717	-53069.114370
    326	4.392254	     7000	1.468549	        0	68.310718	5.004772	-1348769.506331	-1401749.615468	-52980.109137
    327	4.387725	     7000	1.470329	        0	68.608027	5.036221	-1348704.615976	-1401687.747182	-52983.131206
    328	4.528229	     7000	1.548490	        0	67.885505	5.213129	-1348979.741781	-1401722.654439	-52742.912657
    329	4.552678	     7000	1.544323	        0	68.073688	5.317672	-1349029.547115	-1401726.844064	-52697.296949
    330	4.484794	     7000	1.520626	        0	68.086480	5.299375	-1348892.033220	-1401705.290279	-52813.257059
    331	4.556812	     7000	1.541568	        0	68.318829	5.285013	-1348991.065484	-1401728.169172	-52737.103687
    332	4.509532	     7000	1.523522	        0	68.242907	5.306549	-1348951.016551	-1401759.194830	-52808.178278
    333	4.515186	     7000	1.537037	        0	67.725354	5.294003	-1348988.698645	-1401761.326809	-52772.628164
    334	4.520514	     7000	1.532251	        0	67.321802	5.287150	-1349052.923870	-1401804.188933	-52751.265063
    335	4.514930	     7000	1.535102	        0	67.911579	5.261050	-1348988.041890	-1401738.906425	-52750.864535
    336	4.514460	     7000	1.528663	        0	68.073556	5.277477	-1348960.837062	-1401736.363306	-52775.526244
    337	4.441477	     7000	1.495235	        0	68.379662	4.974952	-1348827.929905	-1401765.981825	-52938.051920
    338	4.525516	     7000	1.515834	        0	68.353902	5.255594	-1349052.022849	-1401801.876295	-52749.853446
    339	4.542718	     7000	1.522878	        0	68.448979	5.212796	-1348989.864031	-1401713.477360	-52723.613329
    340	4.554311	     7000	1.531405	        0	68.624352	5.212796	-1349057.654177	-1401724.587869	-52666.933692
    341	4.488849	     7000	1.511109	        0	68.392736	5.221992	-1348936.289568	-1401774.286838	-52837.997269
    342	4.543899	     7000	1.514408	        0	68.988274	4.986964	-1349059.234765	-1401766.205150	-52706.970386
    343	4.560264	     7000	1.509845	        0	68.740964	4.986964	-1349058.686308	-1401766.521919	-52707.835611
    344	4.513677	     7000	1.495261	        0	69.092680	4.973132	-1348891.835089	-1401741.233809	-52849.398720
    345	4.517201	     7000	1.495078	        0	68.773529	4.970194	-1349022.756213	-1401798.603469	-52775.847256
    346	4.509143	     7000	1.478806	        0	69.039569	4.983302	-1348902.536654	-1401746.327942	-52843.791288
    347	4.560229	     7000	1.524856	        0	68.765431	4.970315	-1349113.191268	-1401787.437982	-52674.246714
    348	4.499682	     7000	1.487106	        0	68.331207	4.956514	-1348920.430183	-1401743.033706	-52822.603523
    349	4.512627	     7000	1.476904	        0	68.367387	4.973676	-1348985.847228	-1401758.342606	-52772.495377
    350	4.543531	     7000	1.479537	        0	68.845772	4.997722	-1349070.211508	-1401748.026357	-52677.814849
    351	4.570144	     7000	1.508452	        0	68.366432	5.019338	-1349146.042343	-1401756.505069	-52610.462726
    352	4.481648	     7000	1.508151	        0	68.522090	4.888052	-1348931.113901	-1401739.155249	-52808.041348
    353	4.459386	     7000	1.472694	        0	68.775321	4.774944	-1348845.077611	-1401721.529004	-52876.451394
    354	4.420881	     7000	1.452391	        0	69.468755	4.794034	-1348792.289735	-1401738.376001	-52946.086266
    355	4.356936	     7000	1.441132	        0	69.698209	4.782671	-1348627.812206	-1401692.338719	-53064.526512
    356	4.472937	     7000	1.452187	        0	69.656829	4.794913	-1348984.335584	-1401784.692144	-52800.356560
    357	4.441312	     7000	1.472857	        0	69.384824	4.983671	-1348906.649519	-1401776.101742	-52869.452222
    358	4.336951	     7000	1.427316	        0	69.957748	4.749878	-1348715.041693	-1401738.609274	-53023.567581
    359	4.433736	     7000	1.443796	        0	70.291622	4.751711	-1348938.110721	-1401755.602521	-52817.491800
    360	4.410203	     7000	1.458849	        0	70.104334	4.925489	-1348859.947551	-1401752.595008	-52892.647457
    361	4.482971	     7000	1.491064	        0	70.161781	5.067673	-1349008.883368	-1401757.338639	-52748.455271
    362	4.425500	     7000	1.463285	        0	70.137171	5.079600	-1348852.937902	-1401728.095257	-52875.157355
    363	4.413303	     7000	1.484578	        0	70.005433	5.100585	-1348863.599031	-1401779.471980	-52915.872949
    364	4.414319	     7000	1.500589	        0	69.459398	5.089221	-1348830.580178	-1401735.654536	-52905.074358
    365	4.458457	     7000	1.470886	        0	69.597541	5.096071	-1348938.715104	-1401721.582062	-52782.866958
    366	4.393079	     7000	1.481424	        0	69.811331	4.981733	-1348798.744904	-1401743.581326	-52944.836422
    367	4.395875	     7000	1.468231	        0	70.220801	5.006055	-1348743.957050	-1401712.523899	-52968.566849
    368	4.380547	     7000	1.452819	        0	70.175767	4.992640	-1348750.888211	-1401728.090787	-52977.202576
    369	4.303823	     7000	1.435857	        0	70.277114	5.014157	-1348557.296658	-1401743.902337	-53186.605679
    370	4.370258	     7000	1.458713	        0	70.426708	4.997751	-1348815.025731	-1401802.644208	-52987.618476
    371	4.234028	     7000	1.413130	        0	70.562630	4.849232	-1348511.130945	-1401772.553831	-53261.422886
    372	4.251987	     7000	1.424459	        0	70.584294	4.782943	-1348512.277632	-1401751.231397	-53238.953765
    373	4.205689	     7000	1.410953	        0	70.887745	4.770370	-1348429.155099	-1401780.679235	-53351.524135
    374	4.245112	     7000	1.425814	        0	70.585208	4.783646	-1348483.681390	-1401760.426037	-53276.744647
    375	4.236366	     7000	1.407629	        0	70.686953	4.928161	-1348484.462150	-1401768.737350	-53284.275201
    376	4.216469	     7000	1.406743	        0	70.771412	4.780636	-1348369.117146	-1401702.905719	-53333.788573
    377	4.243703	     7000	1.422068	        0	70.943950	4.956669	-1348480.629623	-1401728.237996	-53247.608373
    378	4.230646	     7000	1.437968	        0	71.159496	4.961416	-1348464.188098	-1401769.297455	-53305.109357
    379	4.258538	     7000	1.458011	        0	70.948650	5.120727	-1348495.147888	-1401755.064858	-53259.916971
    380	4.230402	     7000	1.451075	        0	71.132914	5.101434	-1348445.652312	-1401727.426007	-53281.773695
    381	4.177045	     7000	1.429829	        0	70.906202	5.119468	-1348299.956338	-1401720.103201	-53420.146862
    382	4.235909	     7000	1.450735	        0	70.706426	4.872700	-1348501.539634	-1401744.326196	-53242.786563
    383	4.262990	     7000	1.440691	        0	70.817073	4.864190	-1348507.329031	-1401723.525547	-53216.196516
    384	4.191987	     7000	1.425599	        0	71.137889	4.833130	-1348316.697848	-1401690.682224	-53373.984376
    385	4.143552	     7000	1.396585	        0	71.327086	4.658742	-1348300.064008	-1401755.965428	-53455.901419
    386	4.122119	     7000	1.381888	        0	71.628497	4.644074	-1348316.405574	-1401759.330686	-53442.925112
    387	4.190684	     7000	1.392790	        0	71.336713	4.486069	-1348470.773684	-1401759.505214	-53288.731529
    388	4.216240	     7000	1.376877	        0	70.953054	4.627048	-1348519.276055	-1401783.582152	-53264.306097
    389	4.174335	     7000	1.381567	        0	70.836482	4.642698	-1348408.109222	-1401743.878845	-53335.769623
    390	4.188614	     7000	1.392830	        0	71.099721	4.642698	-1348465.372233	-1401741.899699	-53276.527466
    391	4.243751	     7000	1.399625	        0	71.267352	4.713175	-1348654.641070	-1401809.042466	-53154.401396
    392	4.206485	     7000	1.412973	        0	71.304394	4.705482	-1348527.887616	-1401762.159289	-53234.271673
    393	4.150121	     7000	1.389654	        0	71.013006	4.693215	-1348413.927620	-1401778.155133	-53364.227513
    394	4.170029	     7000	1.396522	        0	70.852358	4.724924	-1348475.049105	-1401749.534678	-53274.485573
    395	4.223509	     7000	1.425161	        0	70.699136	4.716872	-1348578.248702	-1401743.273919	-53165.025217
    396	4.261533	     7000	1.412489	        0	70.619869	4.731199	-1348685.007454	-1401798.939388	-53113.931934
    397	4.155547	     7000	1.391248	        0	70.623083	4.741311	-1348436.965701	-1401750.874316	-53313.908615
    398	4.291838	     7000	1.441823	        0	70.695271	4.756020	-1348708.237052	-1401774.826413	-53066.589361
    399	4.273327	     7000	1.440350	        0	70.587429	4.774928	-1348646.908470	-1401771.790405	-53124.881935
    400	4.293365	     7000	1.447568	        0	70.299507	4.893329	-1348659.050230	-1401741.897122	-53082.846892
    401	4.284055	     7000	1.437244	        0	70.113664	4.884845	-1348589.404327	-1401752.852037	-53163.447711
    402	4.250785	     7000	1.419768	        0	70.305510	4.872207	-1348580.675492	-1401763.255305	-53182.579813
    403	4.269555	     7000	1.425286	        0	70.137999	4.851818	-1348588.850262	-1401780.537111	-53191.686849
    404	4.393521	     7000	1.474890	        0	69.886868	4.851818	-1348780.051089	-1401787.886310	-53007.835221
    405	4.295828	     7000	1.439861	        0	69.572386	4.837822	-1348462.018162	-1401712.731704	-53250.713542
    406	4.294979	     7000	1.423207	        0	69.324209	4.848137	-1348575.689375	-1401765.092108	-53189.402734
    407	4.341551	     7000	1.436633	        0	68.658502	4.865024	-1348649.335834	-1401753.687686	-53104.351853
    408	4.301457	     7000	1.426813	        0	68.304843	4.870308	-1348538.403555	-1401754.573335	-53216.169780
    409	4.497376	     7000	1.505231	        0	67.834193	4.992237	-1348893.483435	-1401742.504862	-52849.021427
    410	4.421105	     7000	1.476685	        0	67.395308	4.976209	-1348730.259279	-1401774.104091	-53043.844813
    411	4.427543	     7000	1.483281	        0	67.543431	4.988717	-1348732.071947	-1401734.420038	-53002.348092
    412	4.445093	     7000	1.486699	        0	67.784976	5.089373	-1348738.376208	-1401683.248518	-52944.872311
    413	4.525459	     7000	1.513709	        0	67.525334	5.107611	-1348900.534314	-1401722.613826	-52822.079513
    414	4.464411	     7000	1.489443	        0	67.279691	5.123392	-1348809.611890	-1401753.586017	-52943.974127
    415	4.485212	     7000	1.495247	        0	67.999178	5.110822	-1348862.642903	-1401765.287677	-52902.644774
    416	4.501327	     7000	1.502670	        0	68.077325	5.093376	-1348843.022302	-1401718.194002	-52875.171700
    417	4.293976	     7000	1.433835	        0	68.056387	4.917538	-1348500.407044	-1401748.071802	-53247.664758
    418	4.333983	     7000	1.435495	        0	68.102285	4.721304	-1348610.874567	-1401773.709998	-53162.835431
    419	4.279294	     7000	1.409821	        0	68.361036	4.734082	-1348434.611482	-1401752.883369	-53318.271887
    420	4.417997	     7000	1.478942	        0	68.668256	4.734082	-1348810.517852	-1401782.012083	-52971.494231
    421	4.410726	     7000	1.456105	        0	68.653138	4.750735	-1348749.290976	-1401749.755124	-53000.464148
    422	4.367303	     7000	1.440418	        0	68.650108	4.737682	-1348610.698572	-1401726.358582	-53115.660011
    423	4.445514	     7000	1.461147	        0	68.889470	4.756558	-1348884.701399	-1401799.490778	-52914.789379
    424	4.383118	     7000	1.463878	        0	68.889010	4.772954	-1348615.820954	-1401743.788193	-53127.967239
    425	4.447894	     7000	1.457294	        0	68.642434	4.779897	-1348812.579547	-1401782.411121	-52969.831574
    426	4.412398	     7000	1.436259	        0	68.226773	4.765264	-1348718.516541	-1401767.197009	-53048.680468
    427	4.352237	     7000	1.419443	        0	68.571339	4.750259	-1348632.307126	-1401781.869822	-53149.562696
    428	4.394939	     7000	1.438530	        0	69.042071	4.736152	-1348608.769723	-1401747.919098	-53139.149375
    429	4.425544	     7000	1.463228	        0	69.345181	4.727426	-1348707.201341	-1401762.086481	-53054.885141
    430	4.457213	     7000	1.470040	        0	68.793511	4.919528	-1348714.583941	-1401739.898714	-53025.314773
    431	4.436578	     7000	1.495197	        0	68.420775	5.174562	-1348681.837058	-1401766.017269	-53084.180211
    432	4.511278	     7000	1.509037	        0	68.632874	5.162379	-1348754.311798	-1401736.821180	-52982.509381
    433	4.519879	     7000	1.508353	        0	68.551784	5.174777	-1348839.080400	-1401765.700440	-52926.620040
    434	4.487226	     7000	1.497830	        0	68.228360	5.191363	-1348754.845729	-1401761.581019	-53006.735290
    435	4.419184	     7000	1.474677	        0	68.502150	5.179878	-1348654.562205	-1401810.120420	-53155.558215
    436	4.545754	     7000	1.498011	        0	68.754079	5.168012	-1348906.823823	-1401786.064188	-52879.240365
    437	4.513016	     7000	1.503701	        0	68.634048	5.151783	-1348799.101573	-1401746.615106	-52947.513533
    438	4.478762	     7000	1.472984	        0	68.603780	5.141148	-1348784.324428	-1401751.258546	-52966.934118
    439	4.496421	     7000	1.485704	        0	68.515920	5.027480	-1348782.908761	-1401744.878995	-52961.970233
    440	4.411565	     7000	1.463153	        0	68.816672	5.009286	-1348692.224086	-1401816.308898	-53124.084812
    441	4.398187	     7000	1.459000	        0	68.981587	4.991693	-1348650.639498	-1401738.709066	-53088.069568
    442	4.455322	     7000	1.491649	        0	68.829557	5.082736	-1348720.113869	-1401745.921356	-53025.807487
    443	4.472113	     7000	1.482731	        0	69.180286	5.096414	-1348732.209860	-1401750.820887	-53018.611028
    444	4.359655	     7000	1.439033	        0	69.358115	4.791613	-1348586.039003	-1401754.589551	-53168.550549
    445	4.378734	     7000	1.440666	        0	69.130366	4.699838	-1348480.406893	-1401680.016535	-53199.609642
    446	4.357364	     7000	1.459068	        0	69.002385	4.716588	-1348478.129844	-1401756.317740	-53278.187896
    447	4.428192	     7000	1.472405	        0	68.557618	4.826247	-1348504.394814	-1401690.916573	-53186.521759
    448	4.378380	     7000	1.436752	        0	68.303059	4.906803	-1348419.491588	-1401745.031176	-53325.539589
    449	4.419569	     7000	1.444583	        0	68.454820	4.792147	-1348589.890243	-1401748.264174	-53158.373931
    450	4.416662	     7000	1.439410	        0	67.905838	4.795374	-1348628.079219	-1401787.551206	-53159.471987
    451	4.437459	     7000	1.471014	        0	67.969742	4.814820	-1348540.168178	-1401701.210174	-53161.041996
    452	4.476050	     7000	1.482503	        0	67.510441	4.823906	-1348659.114239	-1401738.432769	-53079.318530
    453	4.437105	     7000	1.469642	        0	67.336583	4.816608	-1348579.918011	-1401731.726039	-53151.808028
    454	4.464533	     7000	1.477295	        0	67.135857	5.057352	-1348668.397203	-1401756.021427	-53087.624223
    455	4.532397	     7000	1.518582	        0	67.336984	5.069758	-1348786.106968	-1401792.396138	-53006.289171
    456	4.581468	     7000	1.521985	        0	67.546355	5.090353	-1348853.144021	-1401746.680070	-52893.536049
    457	4.598544	     7000	1.525245	        0	67.177074	5.080395	-1348856.540935	-1401726.972505	-52870.431570
    458	4.600085	     7000	1.513193	        0	66.835293	5.089263	-1348930.443027	-1401758.480093	-52828.037066
    459	4.599015	     7000	1.525318	        0	67.383778	5.011190	-1348892.590088	-1401748.739950	-52856.149862
    460	4.593705	     7000	1.518106	        0	67.272146	5.228880	-1348889.023493	-1401742.986399	-52853.962906
    461	4.599628	     7000	1.524063	        0	67.267298	5.211653	-1348901.130752	-1401786.318404	-52885.187652
    462	4.492668	     7000	1.505126	        0	67.807822	5.196219	-1348636.483782	-1401716.246639	-53079.762856
    463	4.447488	     7000	1.504348	        0	68.298765	5.170712	-1348584.451485	-1401777.537952	-53193.086467
    464	4.445271	     7000	1.483062	        0	68.073690	4.987981	-1348578.464522	-1401729.560147	-53151.095626
    465	4.516163	     7000	1.503880	        0	67.863470	5.135650	-1348743.659083	-1401752.939677	-53009.280595
    466	4.471524	     7000	1.516202	        0	67.144915	5.334819	-1348646.327478	-1401747.554255	-53101.226776
    467	4.536016	     7000	1.542367	        0	67.006391	5.353996	-1348753.990674	-1401730.305891	-52976.315217
    468	4.624683	     7000	1.565983	        0	67.235942	5.353996	-1348894.888812	-1401726.442583	-52831.553771
    469	4.592233	     7000	1.555392	        0	67.467477	5.365732	-1348785.202230	-1401715.952278	-52930.750048
    470	4.619270	     7000	1.565301	        0	67.280198	5.365732	-1348867.809184	-1401726.491495	-52858.682311
    471	4.617826	     7000	1.560084	        0	67.369765	5.375131	-1348855.511985	-1401709.161861	-52853.649876
    472	4.606230	     7000	1.533852	        0	67.566689	5.162673	-1348918.119698	-1401749.145851	-52831.026153
    473	4.597031	     7000	1.533928	        0	67.129818	5.149938	-1348890.490935	-1401766.008163	-52875.517228
    474	4.580094	     7000	1.522901	        0	66.914464	5.149938	-1348879.530240	-1401747.682807	-52868.152566
    475	4.573509	     7000	1.527760	        0	66.609197	5.149938	-1348867.410458	-1401758.428013	-52891.017555
    476	4.578110	     7000	1.525516	        0	66.712782	5.149938	-1348823.173672	-1401745.667480	-52922.493808
    477	4.658962	     7000	1.541815	        0	66.274043	5.163181	-1349045.668174	-1401788.613098	-52742.944924
    478	4.662006	     7000	1.543430	        0	65.906953	5.152771	-1348999.050852	-1401774.528942	-52775.478089
    479	4.545718	     7000	1.492727	        0	66.453032	5.152771	-1348802.440990	-1401746.799330	-52944.358341
    480	4.524618	     7000	1.492925	        0	67.213636	4.960429	-1348705.641128	-1401722.922054	-53017.280925
    481	4.490354	     7000	1.491637	        0	67.036655	4.945985	-1348643.906925	-1401723.917928	-53080.011003
    482	4.481850	     7000	1.454336	        0	66.824773	4.964541	-1348666.723389	-1401763.793696	-53097.070307
    483	4.589382	     7000	1.523176	        0	66.636358	4.975361	-1348806.360070	-1401760.929223	-52954.569153
    484	4.628412	     7000	1.517567	        0	65.783720	5.169928	-1348858.471114	-1401732.795070	-52874.323956
    485	4.632698	     7000	1.551048	        0	66.122564	5.152462	-1348829.464689	-1401715.380936	-52885.916247
    486	4.620692	     7000	1.538065	        0	65.928634	5.148819	-1348917.947146	-1401738.340816	-52820.393670
    487	4.502568	     7000	1.478331	        0	66.257857	4.926596	-1348679.959480	-1401741.711407	-53061.751927
    488	4.600975	     7000	1.505639	        0	65.909466	4.937859	-1348953.605700	-1401774.449884	-52820.844184
    489	4.567375	     7000	1.492474	        0	66.247244	4.985698	-1348870.585347	-1401745.758517	-52875.173170
    490	4.555543	     7000	1.489693	        0	66.385013	5.006258	-1348900.602081	-1401790.307852	-52889.705771
    491	4.505626	     7000	1.484771	        0	67.063595	5.021019	-1348731.705216	-1401741.224068	-53009.518852
    492	4.554589	     7000	1.507156	        0	66.945355	5.011840	-1348796.908899	-1401680.849091	-52883.940193
    493	4.526169	     7000	1.493012	        0	66.663357	5.133904	-1348720.438230	-1401703.829394	-52983.391164
    494	4.516379	     7000	1.499928	        0	66.803474	5.149135	-1348741.391813	-1401769.691586	-53028.299773
    495	4.520855	     7000	1.501121	        0	66.586432	5.134920	-1348837.306450	-1401803.950353	-52966.643903
    496	4.593624	     7000	1.505517	        0	66.234216	5.147884	-1348994.629714	-1401797.471760	-52802.842046
    497	4.575887	     7000	1.512090	        0	65.915005	5.155918	-1348928.246164	-1401787.958815	-52859.712651
    498	4.575697	     7000	1.506614	        0	66.242530	4.922808	-1348920.129828	-1401760.347951	-52840.218123
    499	4.561616	     7000	1.473231	        0	65.836504	4.790347	-1348880.455361	-1401738.560136	-52858.104776
